glacier_name, lat, lon, total_area 
25,43.43,86.05,0.07
,34.341,80.216,3.55
,57.423,-131.01,0.19
,36.462,89.832,0.41
,69.88,-52.96,0.45
,30.531,80.182,0.81
,31.075,79.164,0.14
,-13.775,-71.236,0.96
,37.567,-118.857,0.05
,27.76,88.238,0.62
,67.993,-67.411,229.665
,-43.405,170.574,0.053
,61.563,-140.992,0.27
MURAILLETTE,44.94,6.073,0.03
FERDINANDBREEN,78.7,16.317,1.6
,29.006,96.912,0.58
6,43.95,83.25,0.34
30,38.92,68.68,0.2
,-13.667,-70.994,0.04
,56.669,-131.657,0.08
4,47.73,89.43,0.11
,30.03,81.285,0.31
,46.336,7.386,0.24
8,43.42,84.63,2.62
,58.225,-129.545,0.24
,36.656,77.641,0.51
62,37.83,72.15,2.5
53,43.47,85.52,0.11
,30.305,83.894,0.07
BLOMLIBREEN,77.533,14.283,2.65
Raskundli Gl,32.592,76.536,0.914
,31.737,80.536,0.17
15,42.63,81.85,0.11
303,55.7,157.68,1.7
,69.33,-53.71,0.11
,37.883,74.946,0.4
QUITARAJU,-8.885,-77.676,2.01
POET,-43.741,169.971,0.607
,58.208,-129.548,0.08
25,41.34,76.5,0.2
61,42.51,73.63,0.4
16,42.63,81.23,0.28
,28.005,92.67,1.2
No 39,49.777,88.003,2.8
,70.13,-54.01,0.28
TURIA GL.DE,45.536,6.86,0.53
,29.8,96.881,0.17
TRE-LA-TETE,45.77,6.773,8.16
,68.4,-148.383,0.91
,30.498,92.02,0.14
282,52.45,158.17,0.9
,35.724,70.25,0.75
,48.583,-121.083,1.17
14,38.33,95.55,0.04
,57.46,-129.93,0.02
12,43.57,89.12,0.07
96,39.33,69.95,0.1
,35.046,74.174,0.069
,31.162,82.373,0.17
,28.965,86.065,0.15
,-44.073,169.743,0.051
,36.054,78.79,0.37
,38.214,75.653,0.35
,35.708,79.721,0.35
166,61.68,173.13,0.3
,36.667,73.593,1.307
/GLOMFD,66.779,13.889,0.15
,34.255,82.051,1.88
,28.284,85.042,0.52
,35.021,76.342,0.225
104,45.35,81.52,0.2
,61.159,-139.671,1.04
ERR VADRET D',46.549,9.718,0.57
5,41.57,78.88,0.72
,32.429,78.246,0.12
,38.491,75.481,2.39
,35.21,76.713,2.46
116,42.4,73.92,0.3
25,43.43,86.12,0.95
PIZZO SCALINO,46.283,9.983,2.12
160,62.15,140.97,0.2
,27.995,86.654,0.58
207,43.1,77.48,0.1
,60.135,-136.505, 
,56.877,-129.934,0.18
55,75,59.2,10.1
22,43.18,86.8,0.03
,35.832,75.87,2.408
GINO WATKINS,-43.454,170.452,1.641
23,42.45,80.98,0.44
,48.467,-121.067,0.08
,57.029,-131.918,0.03
,57.789,-132.282,0.09
,30.771,93.571,0.05
,28.038,86.901,0.4
,28.903,84.442,0.98
,33.708,94.907,1.59
,28.2,87.003,0.23
,35.005,78.15,0.43
Pitersen S,-48.567,-72.45,7
,33.521,95.068,0.52
43,43.6,85.23,0.11
,35.348,75.409,0.497
,46.902,10.37,0.17
239,38.51,72.53,11.1
84,45.03,79.9,0.3
Cerro Paredon W,-50.404,-73.429,1.5
,30.405,93.908,0.2
,39.023,74.798,0.15
,35.846,74.861,1.492
241,54.33,160,0.5
,36.509,89.742,0.66
Mitterling Glacier,-66.8513,-64.2809, 
,-10.407,-76.872,0.7
,36.684,78.144,0.26
48,49.85,85.93,0.4
19,39.03,99.07,0.06
,36.147,78.339,0.69
,35.103,74.88,0.71
,56.713,-130.382,0.06
,30.1,93.752,1.1
,29.853,96.261,1.5
11,39.2,95.27,0.33
,-9.227,-77.417,0.38
36,43.03,83.47,0.95
,36.617,77.32,0.58
,32.741,76.516,0.193
,48.367,-121.017,0.05
,66.46,-53.25,0.12
196,41.96,77.78,0.8
,32.822,92.204,0.98
75,39.55,73.7,2.4
30,49.05,85.48,0.2
SAVORETTA,46.342,10.44,0.31
,31.13,81.396,0.07
490,41.64,77.56,1.6
,32.395,76.641,1.607
426,37.63,72.7,1.6
,36.611,77.822,0.23
,57.174,-129.21,0.03
,60.426,-138.733, 
37,41.95,80.22,2.05
,28.89,93.488,0.33
5,79.95,50.67,8.2
,28.224,90.552,15.2
,29.692,95.111,2.1
,32.594,93.01,0.09
,-34.149,-70.12,0.39
,70.03,-53.76,0.41
188,38.53,72,0.5
,29.955,82.051,0.69
89,42.92,77.35,0.2
AV SVI E /FYKANA,66.67,14.297,5.6
LAGO AZZURRO,46.714,10.977,0.4
173A,43.2,42.4,0.3
141,41.11,78.16,0.8
,56.849,-130.721,0.46
550,74.08,56.78,11.9
17,43.42,85.57,0.42
,61.601,-138.312, 
,27.757,88.139,0.54
,36.573,87.493,1.76
242,38.55,72.45,0.4
16,42.62,81.65,0.86
,28.125,92.945,1.4
,-9.152,-77.51,4.01
,37.707,-119.257,0.04
,30.337,80.404,0.23
,36.922,-118.375,0.1
59,43.6,84.23,0.08
241B,43.12,42.82,0.1
,29.812,90.2,0.4
,31.556,80.833,0.05
,31.166,79.268,0.39
125B,42.5,45.65,1.5
,35.621,73.352,0.18
/SKJOMA,68.256,17.808,1.99
,57.213,-130.043,0.29
,46.055,7.989,0.07
75,41.89,76.76,0.4
,32.743,77.699,0.257
,35.727,75.334,0.368
,68.183,-150.817,0.28
,36.725,77.355,0.5
,36.424,82.555,1.31
,57.547,-128.706,0.11
852,37.07,71.88,0.2
,56.854,-130.838,0.05
,60.292,-137.22, 
,30.313,95.787,0.4
REAY,-43.592,170.27,0.514
558,38.77,72.8,2.2
,56.682,-131.669,0.07
,-15.866,-68.466,0.84
,37.885,87.323,1.3
,32.411,79.508,0.04
,-14.078,-70.765,0.42
846,37.85,71.94,0.1
AVGEVICHA,67.65,65.98,0.15
Biafo,36.112,75.503,426.087
,36.686,78.017,0.21
,69.525,-68.452,7.737
,59.952,-136.124, 
,31.384,93.218,0.16
,39.232,74.46,0.55
44,41.82,76.68,0.2
729,37.95,72.25,0.6
,63.88,-50.16,0.52
LATASHURI,43.72,43.17,0.3
,-9.407,-77.343,0.16
,28.192,87.576,0.05
417,41.78,77.72,1.6
,59.592,-137.382, 
,-9.851,-77.19,1.05
37,38.57,97.73,2.9
,70.51,-53.61,0.18
,56.836,-131.688,0.72
,58.383,-127.965,0.27
,30.422,80.456,0.07
,27.776,86.89,0.06
,30.062,82.135,4.55
,60.597,-136.293, 
,33.461,94.783,0.22
,35.644,94.938,0.26
,-43.44,170.607,0.104
,57.508,-131.415,0.19
,57.119,-130.911,0.11
27,43.08,86.73,0.96
,36.676,75.113,1.61
,-43.702,169.91,0.03
,38.707,75.089,0.17
181,42.24,79.36,0.1
,28.217,92.81,0.15
,57.759,-130.633,2.53
,57.456,-130.031,0.01
,45.436,6.892,0.18
,31.419,86.769,0.18
17,41.9,80.62,0.38
,38.974,71.551,0.04
734,39,71.95,0.4
KVAKHIDIS-KINVAR,42.47,45.3,0.2
,57.408,-129.027,0.32
,56.655,-130.975,0.08
250,42.07,78.58,0.1
478,39.25,69,0.1
,-10.41,-76.876,0.06
,29.571,97.044,0.18
324,42.19,78.47,0.2
,31.988,80.712,0.07
323,39.8,72.65,0.8
156,41.08,76.16,0.1
KHACHRULA,42.92,42.63,2
,29.862,84.548,0.11
/RAUTAS,68.045,18.317,0.39
,36.425,73.059,5.261
,-32.554,-69.808,0.14
,70.11,-54.2,7.95
,35.858,79.744,0.2
,30.448,93.378,0.2
,28.616,84.778,1.68
,36.782,76.37,1.27
,57.263,-130.814,0.02
9,80.27,55.4,15.6
,-15.414,-72.874,0.08
,32.453,94.177,0.23
2,44.48,81.53,0.14
4,38.27,99.53,0.64
56,43.53,86.07,0.21
,57.812,-130.15,0.08
,35.774,78.784,1.01
,37.145,74.518,0.77
,31.622,83.476,0.53
CHENQUE AE,-36.595,-70.231,0.022
,61.514,-138.186, 
331,42.04,79.53,0.6
,57.472,-132.127,2.59
7,41.57,78.9,1.27
,63.1,-50.11,0.8
16,80.53,50.75,2.8
VALLON PILATTE,44.917,6.342,1.14
,32.293,77.379,2.216
99,40.61,74.7,0.1
,46.42,8.269,0.23
,29.721,82.235,0.44
315B,42.9,42.57,0.2
54,42.65,81.5,0.17
,80.453,-94.733,4.35
,-44.743,168.036,0.05
,67.23,-53.15,0.28
35,67.62,128.25,0.15
,-44.572,168.238,0.064
,35.512,75.259,0.403
,36.027,79.683,0.23
,68.1,-150.517,0.13
195,39.55,70.45,0.6
,-44.669,168.219,0.514
,34.435,85.676,6.9
,46.247,10.576,0.17
CHACHIL F,-39.145,-70.585,0.035
,31.822,80.587,0.4
15,39.35,96.67,0.35
,-33.143,-70.082,0.03
DOUBLE,60.66,-152.66,231.66
,57.524,-129.863,0.79
,56.799,-131.599,0.06
JALAPATE,-13.217,-74.832,0.08
13,42.52,85.53,0.1
,35.833,71.535,0.245
,-66.8866,-64.6529, 
,-34.86,-70.357,0.01
,29.997,81.119,1.55
,-12.261,-75.951,0.35
No 59,75.809,107.68,0.1
423,38.05,73.48,0.5
,30.275,90.185,0.11
PASSO MADRICCIO,46.482,10.623,0.51
,35.052,73.872,0.042
20,56.9,117.35,0.6
,30.358,95.074,1.1
,34.901,73.487,0.817
,57.508,-128.926,0.08
,30.313,81.355,0.4
12 APOSTOLI,46.143,10.85,0.11
,30.502,95.254,0.05
390,37.95,73.33,0.7
,68.35,-147.983,0.6
27,81.38,56.65,33.2
358,41.3,78.38,0.8
,32.858,77.172,0.602
161,56.12,160.4,3.3
,30.654,94.04,0.03
11,45.08,80.53,0.62
,48.417,-121.283,0.8
,57.211,-131.98,0.89
143,42.01,76.05,0.1
,60.138,-137.319, 
AUDJILGA,39.02,72.1,6.9
,28.962,98.248,0.3
Ripimo Shar,27.905,86.498,20.41
,35.337,75.18,0.189
,57.646,-131.183,0.42
,38.337,89.506,3.51
,37.872,87.294,0.28
,28.758,83.354,22.58
,35.201,69.917,0.29
,57.136,-129.454,0.08
,56.772,-131.862,0.03
,59.788,-136.163, 
,28.067,92.625,0.15
,28.88,93.514,0.45
,34.88,73.516,0.406
,29.772,89.233,0.28
318A,42.95,43.13,0.1
,56.699,-130.341,0.08
,30.374,93.801,0.8
,36.763,75.484,1.16
,36.545,77.782,0.21
No 16,71.08,178.73,0.01
,32.254,77.831,3.79
58,38.5,72.05,0.7
/ MELFD,66.57,13.731,0.75
,30.366,93.776,0.15
,66.38,-50.66,0.06
LEITER,47.222,10.527,0.08
,31.578,80.845,0.14
630,38.47,73.77,0.2
14,44.05,83.9,0.81
,48.8,-121.4,0.31
,65.6,-52.4,1.02
,57.819,-132.487,0.6
,-44.003,169.704,0.043
13,38.6,96.37,0.25
,-32.891,-69.693,0.03
22,38.58,97.6,0.11
,30.495,88.442,0.32
39,42.55,83.4,0.34
8,38.97,98.47,0.23
,64.158,-65.781,295.034
31,42.41,74.96,0.1
,31.264,93.587,0.14
,37.129,75.66,0.15
,35.98,77.892,0.13
28,44.08,83.35,1.28
,34.365,80.072,0.84
41,40.72,74.01,0.1
,57.445,-129.865,0.37
,32.758,77.507,0.352
VALTORTA VADRET,46.789,10.032,0.26
,-13.892,-70.423,2.39
78,41.49,78.57,2.5
,33.152,79.376,0.3
,28.899,98.405,0.19
SCHWARZMILZ,47.298,10.297,0.05
,36.246,79.119,0.18
,70.35,-52.58,0.85
452,38.03,73.62,0.1
,57.322,-129.216,0.03
,69.7,-53.63,0.42
906,37.15,71.68,2.3
No 86,49.911,87.927,0.4
,31.823,78.072,0.19
356,37.3,73.95,1.6
,80.457,-94.167,0.71
,57.572,-131.846,0.32
,57.145,-130.049,0.2
,-47.75,-73.79,0.5
,28.723,84.648,0.43
,35.707,79.859,0.2
,35.085,74.374,0.141
311,38.75,72.53,0.1
,36.847,84.9,1.03
,31.349,80.923,0.15
STUOLOJE /LITNOK,67.23,17.789,1.3
/VIRIHA,67.211,16.167,0.03
,-44.606,168.255,0.042
,57.357,-129.228,0.18
,36.636,77.488,0.6
,-13.844,-71.297,0.42
MONT GELE E,45.89,7.374,0.32
,28.242,90.275,0.33
,57.1,-131.509,2.94
32,43.43,85.42,1.26
,46.399,9.824,0.08
18,43.4,85.23,3.16
,31.787,77.905,0.17
No 12,50.359,87.833,0.3
128,39.55,70.17,2
,36.057,79.488,0.51
,30.481,84.672,0.19
,29.608,96.643,2.6
,-43.172,170.741,0.123
131,43.02,77.12,0.1
,31.57,94.918,0.43
CHIGOS-KINVARI 5,42.5,45.68,0.4
21,43.43,84.52,0.17
,35.839,70.175,0.38
7,47.82,89.37,0.06
ZAPADNYY,80.27,52.68,3.2
,37.742,88.529,0.83
,68.6,-146.633,0.39
,56.53,-131.676,0.92
,66.502,-64.581,18.751
11,38.28,98.53,0.36
,29.788,85.928,0.11
,-8.993,-77.594,1.82
,31.501,80.525,9.08
290,37.53,73.68,0.4
,29.604,90.581,0.08
,67.96,-50.21,395.07
,28.506,96.395,0.2
11,41.3,78.37,0.07
,57.472,-131.875,0.15
,35.872,92.846,0.46
32,41,77.85,1
Valle Moyano,-49.7,-73.183,11
,-33.39,-70.203,0.24
,30.461,90.695,2.9
,71.306,-71.805,1.241
GROUPE,45.167,6.604,0.03
,31.057,78.607,0.48
Janjiwara Gl,32.7,77.531,10.164
682,60.27,166.75,1.5
,36.375,74.949,0.433
4,42.65,81.35,0.17
,29.963,81.141,3.08
,57.489,-131.134,0.35
,30.667,82.794,0.4
,35.789,75.693,1.326
,58.433,-130.42,0.05
,35.551,82.243,0.18
415,42.36,78.81,0.6
102,37.8,72.32,0.1
,-34.824,-70.342,0.59
GLASERGLETSCHER,46.908,9.333,0.3
37,43.45,85.25,0.32
,66.38,-49.5,656.07
FONNDALB /HOLDFD,66.654,13.761,12.6
,28.733,83.909,0.32
16,41.98,80.47,0.08
,79.025,-89.867,0.69
,28.781,83.198,0.19
764,39.2,68.27,0.3
,28.264,86.209,1.9
,35.698,73.183,2.293
,29.392,82.746,0.15
758,39.08,71.85,0.4
200,66.7,140.15,0.5
,-43.854,169.937,0.042
,28.94,84.07,0.07
,57.468,-129.232,0.16
,30.175,86.248,0.05
,-44.14,168.99,0.058
BUCKNER,48.483,-121,0.28
,-11.983,-75.986,1.49
,79.325,-88.625,7.56
,27.519,88.289,0.79
99,42.2,71.84,0.5
,60.695,-138.485, 
,31.847,83.553,1.33
78,42.38,81.42,0.22
,60.602,-139.059,0.03
,28.866,96.557,0.1
5,38.52,97.88,0.07
,38.981,74.765,1.87
,27.771,86.657,0.42
,29.555,93.059,0.13
,35.589,94.79,0.48
,32.621,77.756,1.82
52,61.9,171.13,1.9
No 405,49.901,86.729,0.2
14,39.42,96.62,1.2
41,44.97,80.05,0.18
,32.865,77.541,0.195
1,38.3,95.27,0.12
COUNTY,-43.176,170.91,2
,34.886,80.933,0.29
276,39.27,72.85,0.2
TETE DU CANETON,44.906,6.188,0.03
Duojieaizhong,29.856,94.985,32.79
,73.549,-82.293,37.728
,72.519,-76.403,1.086
,60.61,-45.26,0.03
,69.98,-53.13,0.86
750,43.4,41.6,0.3
LANIN F,-39.638,-71.478,0.04
SIULA ESTE,-10.271,-76.873,5.29
,28.97,85.06,0.07
384,41.89,78.47,0.3
51,39.5,69.72,0.2
,56.849,-131.714,0.16
,60.821,-139.108,0.21
,31.927,94.844,0.05
E Phister,-49.792,-73.167,4
,30.44,93.819,0.3
,45.837,7.472,0.07
,46.043,7.99,0.02
145,75.23,57.5,0.4
,60.211,-136.416, 
7,43.93,83.47,0.13
,80.025,-93.7,2.18
,78.25,-76.412,23.23
U/ Skrinndalen,78.443,20.767,1.55
,59.457,-137.023, 
,66.13,-52.93,0.24
/MANDAL,62.486,7.242,0.2
,37.246,85.923,0.29
,60.454,-137.245, 
COPAHUE I1,-37.906,-71.155,0.041
,29.659,82.94,0.87
,30.597,84.181,0.31
,32.833,81.12,0.1
8,38.68,99.58,0.08
,57.275,-129.225,0.19
,30.293,95.178,3.4
,35.868,75.637,0.466
243,37.12,72.4,0.2
Minasniyoc,-14.797,-72.429,0.24
,28.882,87.5,0.13
272,61.57,172.15,0.2
,-60.566,-45.649,31.795
,-63.8663,-58.4958, 
,35.849,72.887,0.92
,60.613,-138.228, 
,29.944,99.527,0.69
,32.335,79.388,0.08
275,41.42,77.73,0.1
,69.88,-53,0.22
81,43.72,84.62,5.03
,70.5,-52.21,17.45
,-43.075,171.16,0.12
JIRISHANKA 2,-10.226,-76.899,2.48
,46.141,6.916,0.93
,27.825,89.256,2.18
,33.614,81.982,6.75
57,42.47,80.48,0.06
,34.718,78.628,2.1
,31.323,80.765,0.2
6,43.43,85.17,0.15
,66.31,-50.01,0.14
,70.9,-52.05,0.43
55,42.49,73.57,1.4
,29.435,97.164,0.3
89,79.25,99.03,9
,36.548,-118.517,0.08
,57.243,-128.231,0.02
,36.07,76.963,0.94
,-40.705,-71.643,0.082
,60.05,-44.8,0.43
63,37.68,71.65,0.1
142,41.21,76.79,0.4
,61.114,-140.026,1.27
,57.07,-130.857,0.02
,37.263,90.784,0.39
,36.2,76.163,0.32
,32.218,76.9,0.129
445,60.98,172.03,0.2
,68.95,-143.983,0.21
GLYATSIOLIOGOV,80.17,53.02,12.5
,33.609,94.908,0.24
6,38.35,97.98,0.08
,-44.49,168.556,0.394
85,42.7,82.68,0.12
,29.031,83.781,0.93
,56.779,-130.27,0.03
38,43.03,83.45,0.07
Musita,35.883,76.217,196.76
SOLATSET,45.908,7.553,0.6
,78.763,-92.183,4.63
,28.218,86.76,0.17
,-43.737,170.309,0.055
,31.044,93.488,0.17
No 223,44.656,79.978,0.1
11,41.99,76.4,0.3
,60.21,-44.13,0.48
,28.636,84.779,1.17
,30.56,94.061,0.03
,-42.844,-72.496,3.38
16,43.12,83.78,0.37
38,42.23,81.8,0.14
222,40.18,73.92,0.4
22,42.73,82.15,0.08
519,42.89,77.35,1.3
,36.483,77.6,1.43
,57.749,-131.196,0.09
,38.148,-119.547,0.03
,28.994,85.341,0.03
46,43.53,85.82,0.95
26,81.53,57.1,0.6
238,42.12,78.15,0.5
PUCAHUAYCU NORTE,-0.68,-78.428,1.08
,68.08,-50.23,200.48
12,42.65,85.23,0.12
CERRO LINDO D,-41.968,-71.675,0.38
2,38.67,99.42,0.26
,-43.271,170.517,0.055
205,42.11,79.91,0.3
,57.154,-129.389,0.05
,36.175,77.007,0.21
62,39.02,68.65,0.2
46,58.45,161.02,0.4
No 236,49.734,87.857,0.4
4,39.45,97.38,0.24
,68.25,-149.317,0.13
,30.753,93.695,0.5
,30.333,95.2,5.3
,36.646,91.239,0.28
,57.243,-129.921,0.01
410,41.56,77,1.4
440,37.95,73.43,0.3
530,37.28,74.92,1.2
,-9.833,-77.219,0.55
105,40.53,74.68,0.4
,38.15,70.955,3.41
GUANAQUITO GL,-33.223,-70.059,4.84
27,41.87,80.27,0.66
,35.578,89.705,0.48
GROUPE,45.318,7.106,0.13
228,41.74,79.01,1.3
,46.491,8.566,0.03
,29.653,97.225,3.75
,36.127,78.332,0.08
No 146,44.919,79.634,0.2
18,43.53,86.15,0.07
13,38.62,97.73,0.43
,27.9,92.842,3.6
,28.142,91.477,0.05
,30.499,90.683,0.66
32,80.68,56.22,1.5
,28.474,92.739,0.18
,-9.849,-77.22,0.14
,61.392,-140.764,3.98
16,43.9,83.68,0.53
,29.489,96.101,3.45
,37.405,75.177,0.58
,30.24,95.198,2.3
,57.082,-131.965,2.31
216,39.42,72.7,0.7
,61.71,-48.26,0.52
236,38.65,72.56,0.7
,-32.584,-69.759,0.06
,29.768,96.874,0.23
,30.669,94.525,0.2
61,41.08,77.48,0.42
PASSGLAC /K KAIT,67.925,18.525,0.59
,28.342,84.686,0.64
,31.071,94.403,0.22
FANES,46.549,12.019,0.06
575,38.85,72.75,1.4
,32.609,92.683,0.18
,69.45,-52.76,0.07
2,45.25,80.78,3.2
156,62.03,141.37,0.2
,28.633,84.528,4.82
,30.174,99.493,0.4
,35.348,82.003,0.57
78,40.66,74.48,0.2
,29.723,92.886,0.03
,-43.76,169.903,0.257
,35.22,78.462,0.22
,66.18,-50.41,6.65
6,41.82,78.36,0.2
,-9.122,-77.493,1.61
No 37,71.02,178.82,0.03
,57.199,-130.48,0.03
,79.035,-89.9,0.03
,29.614,86.092,0.21
,49.306,-125.689,0.03
/REISAE,69.738,21.45,0.34
,57.354,-130.016,0.13
183,40.37,74.7,0.3
No 16,50.059,87.53,0.2
,36.579,72.632,0.454
,35.978,79.921,0.12
258,39.33,72.78,2.4
,35.607,94.803,0.67
No 184,44.694,80.166,0.4
326,42.04,78.15,7.7
46,42.38,84.03,0.48
,46.493,9.042,0.01
,28.393,91.123,0.62
,28.947,98.378,1.78
26,43.72,88.57,0.16
,30.713,82.85,0.09
,29.817,82.447,1.29
,-43.355,170.826,0.055
CORONAS,42.633,0.659,0.13
HUNTER,-43.956,169.688,0.138
,66.41,-52.6,0.09
,32.519,77.471,2.314
,-42.893,171.485,0.023
597,38.25,72.37,0.3
,56.738,-130.479,0.07
,60.956,-139.685,0.63
,57.137,-131.865,0.22
50,43.6,85.5,0.04
,35.554,80.18,0.17
108,79.12,101.78,3.5
,49.939,-126.466,0.01
,35.25,78.7,1.08
,30.106,80.464,0.5
KEILHAUBREEN,76.65,16.95,15.4
,29.692,92.938,0.16
,30.652,86.461,0.14
,-43.402,170.325,0.14
ROSS GLETSCHER,46.126,7.755,0.2
,-17.028,-67.329,0.01
9,43.85,83.82,0.07
,-10.53,-75.939,0.96
TROMEN E,-39.492,-71.211,0.015
,66.36,-53.41,0.48
,35.967,75.171,0.802
No 199,38.88,71.81,0.6
DABERNITZ W,47.09,12.467,0.05
,37.138,-118.633,0.06
,59.871,-135.97, 
135,45.12,80.15,1.9
/VIETAS,67.592,18.272,0.24
134,38.3,71.93,6.4
,-16.837,-67.457,0.01
,78.647,-89.742,0.28
,61.367,-138.282, 
,35.421,75.067,1.778
,60.23,-44.6,0.34
,34.411,74.914,1.2
616,73.07,54.03,1.5
,29.346,82.838,0.1
22,43.43,84.5,0.14
86,45.28,81.32,0.1
,-53.16,73.504,1.213
,27.979,88.78,0.1
/LAKSEV,68.242,17.514,0.06
,29.257,83.34,0.57
,56.955,-131.87,0.03
,29.568,97.106,1.28
43B,62.6,141.03,0.2
SHIROKIJ,74.78,56.78,67.5
,-40.425,-71.389,0.029
,31.917,95.443,6.13
,35.819,72.437,4.627
9,42.67,82.93,0.1
,45.943,7.591,0.1
15,43.45,89.47,0.1
17,44.88,80.02,0.11
/REISAE,69.615,20.875,0.3
GROUPE,45.437,6.736,0.05
,46.827,10.112,0.03
,34.102,80.046,0.57
,30.402,99.597,1.7
,34.021,79.036,0.778
,36.137,72.606,0.247
,36.081,80.098,9.25
,38.908,73.855,0.35
,27.988,89.447,0.28
Atzintli,19.185,-98.642,0.058
,36.693,90.905,0.29
,36.928,76.44,0.71
,64.36,-49.61,338.25
601,37.6,71.83,0.4
,0.028,-77.973,1.2
LOETSCHENGL.,46.421,7.71,0.91
,30.198,94.449,0.7
,48.55,-121.133,0.47
119,41.87,77.54,2.5
,30.717,93.8,0.1
,30.563,80.3,1.11
,49.474,-125.494,0.1
,69.96,-53.2,0.41
,57.48,-129.77,0.02
,66.28,-50.56,0.11
,30.465,80.585,1.65
52,38.48,72,0.5
,59.35,-136.852, 
,56.541,-130.99,0.07
,30.296,83.98,0.07
,-11.893,-76.037,0.84
,56.787,-131.87,0.08
34,43.13,86.72,0.04
39,43.75,84.52,0.41
,35.84,80.454,0.11
946A,43.68,40.62,0.2
,78.115,-75.632,2.88
,29.136,96.734,0.65
,80.175,-91.608,6.65
,27.803,88.341,0.9
,57.688,-129.411,0.17
,-34.838,-70.309,0.01
,28.335,90.028,0.47
,30.619,83.366,1.23
,29.798,95.046,1.2
,27.867,92.277,0.1
No 215,44.624,80.01,0.4
,30.327,95.217,15.9
,37.15,-118.658,0.06
,32.733,93.261,0.36
,30.701,91.795,0.07
,35.298,81.824,0.1
,32.482,77.471,0.237
11,62.1,171.88,0.1
,80.513,-94.992,1.21
4,38.32,95.55,2.05
,70.56,-53.78,3.01
,32.836,77.691,0.205
,68.283,-149.75,0.67
196,42.93,78.03,0.9
,49.166,-125.472,0.07
153,36.88,71.82,0.5
,35.717,80.406,0.24
/BEIARE,66.979,14.567,0.08
497,38.93,72.98,0.2
,56.815,-131.867,0.02
NEVE,45.159,6.771,0.04
,35.928,81.044,0.37
No 32,44.75,80.122,0.3
,80.567,-93.358,3.73
201,42.93,78.03,0.1
84,39.77,72.53,0.6
,59.316,-136.736, 
,-43.439,170.641,0.013
,30.495,81.387,5.12
,60.78,-44.75,0.5
81,42.42,81.7,0.51
3,43.62,85.32,0.14
/HOPELV,61.753,5.839,0.1
,38.71,75.093,0.62
,30.846,83.078,0.47
,47.075,13.393,0.02
,57.325,-130.561,0.21
1,37.5,101.7,0.38
,30.587,97.382,0.16
54,40.69,74.35,1.1
,-47.41,-73.05,0.3
,60.33,-44.45,0.28
,-44.006,169.588,0.052
,62.5,-49.95,466.17
,50.051,-126.711,0.15
,28.256,85.667,4.69
,32.381,79.51,0.08
27,42.65,81.6,0.06
,29.482,96.55,0.6
,35.287,78.515,0.33
,27.84,89.335,1.853
KILMARNOCK,-42.955,171.413,0.273
,58.222,-128.066,0.27
,39.317,75.159,0.17
CONDORAY 1,-12.634,-75.46,1.25
,64.35,-50.88,0.1
,60.02,-135.798, 
,71.033,-74.727,37.619
,61.51,-140.771,0.66
,36.56,76.937,3.81
,27.954,90.385,0.232
5,38.7,98.25,0.14
GIEKIE,-44.474,168.554,0.895
,35.474,76.676,0.9
80,40.58,74.48,0.6
,59.877,-138.233,2.11
,57.36,-128.875,0.1
36,39.28,73.17,5.4
,57.309,-132.168,0.69
,30.259,81.897,1.92
,71.571,-72.553,0.53
Forel,-49.213,69.01,14.067
,29.094,82.996,2.31
,29.789,94.814,2.04
,29.841,96.25,3
,36.569,76.941,0.3
449,42.32,78.94,0.5
,36.008,80.271,0.65
,56.776,-131.926,0.02
Nekrasov,49.851,87.782,2.6
,60.085,-136.294, 
,-47.39,-73.04,0.5
,30.589,97.346,0.31
Cilong,28.085,90.694,2.4
,35.338,73.62,0.143
,78.43,-89.317,0.5
36,80.18,58.02,0.6
6,42.79,76.65,0.5
,35.271,72.699,0.146
163,75.4,57.93,0.7
,59.631,-137.58, 
,46.362,10.123,0.1
,61.703,-140.066,0.07
,36.201,78.272,0.04
,36.371,76.442,10.32
21,43.2,85.75,0.37
,33.033,76.73,0.25
61,42.28,81.53,4.86
132,42.29,79.56,0.7
COULOIR NORD SIR,44.726,6.323,0.11
,59.189,-137.387, 
,70.38,-51.45,0.14
,30.285,81.848,2.99
Endurance Gl,-61.161,-55.15,120.912
,27.857,88.728,2.2
,-13.244,-72.058,0.34
,56.621,-130.691,0.13
508,38.88,72.93,1
,31.264,102.943,0.42
,30.265,84.875,0.88
,36.511,75.551,1.211
61,62.43,140.95,0.7
,-14.536,-69.439,0.2
,29.646,95.755,0.45
ZOCCA E,46.292,9.653,0.02
,29.806,82.431,0.33
,29.608,95.861,0.68
,32.312,79.626,0.23
,30.878,93.895,0.1
,35.617,72.868,0.244
,57.561,-129.722,0.04
,66.252,-62.657,0.59
,-43.937,169.755,0.058
56,42.35,79.96,0.4
19,42.62,82.57,0.53
,36.119,72.324,0.42
No 424,38.602,71.423,0.5
,56.968,-131.875,0.02
203,43.1,77.43,1.8
,31.833,80.448,0.09
No 20,50.276,90.056,0.1
,27.887,90.217,1.533
,34.704,99.576,1.65
18,43.83,83.85,0.05
13,38.9,99.35,0.92
,67.21,-53.21,1.93
,30.728,79.199,1.01
36,43.52,86.12,2.17
,27.884,88.75,1.4
,36.728,72.568,0.308
150,39.82,72.3,0.2
,33.491,86.815,1.64
,56.901,-131.943,0.03
,33.987,82.262,0.08
